REGION,PRIMARY_SAMPLE_UNIT,STATION_NR,YEAR,MONTH,DAY,HABITAT_CD,STRAT,RUGOSITY_CD,WTD_RUG,LAT_DEGREES,LON_DEGREES,MAPGRID_NR,SUB_REGION_NAME,SUB_REGION_NR,ZONE_NAME,ZONE_NR,MPA_NAME,MPA_NR,ADMIN,PROT,DEPTH_STRAT,MIN_DEPTH,MAX_DEPTH,METERS_COMPLETED,SPECIES_CD,SPECIES_NAME,N,JUV,MAX_DIAMETER,PERP_DIAMETER,HEIGHT,OLD_MORT,RECENT_MORT,BLEACH_CONDITION,DISEASE
PRICO,9161,1,2014,5,28,AGRF,AGRF_DEEP,NA,0.425,17.9050085,-67.033957,4234956,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.37359944,18.59279941,10,SID SIDE,Siderastrea siderea,1,0,11,7,2,0,0,N,A
PRICO,9161,1,2014,5,28,AGRF,AGRF_DEEP,NA,0.425,17.9050085,-67.033957,4234956,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.37359944,18.59279941,10,SID SIDE,Siderastrea siderea,1,0,11,10,6,0,0,N,P
PRICO,9161,1,2014,5,28,AGRF,AGRF_DEEP,NA,0.425,17.9050085,-67.033957,4234956,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.37359944,18.59279941,10,SID SIDE,Siderastrea siderea,1,0,11,6,4,0,0,N,A
PRICO,9161,1,2014,5,28,AGRF,AGRF_DEEP,NA,0.425,17.9050085,-67.033957,4234956,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.37359944,18.59279941,10,SID SIDE,Siderastrea siderea,1,0,12,10,4,0,0,N,P
PRICO,9161,1,2014,5,28,AGRF,AGRF_DEEP,NA,0.425,17.9050085,-67.033957,4234956,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.37359944,18.59279941,10,SID SIDE,Siderastrea siderea,1,0,14,10,7,0,0,N,A
PRICO,9161,1,2014,5,28,AGRF,AGRF_DEEP,NA,0.425,17.9050085,-67.033957,4234956,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.37359944,18.59279941,10,SID SIDE,Siderastrea siderea,1,0,16,12,11,0,0,N,A
PRICO,9162,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.120833333,17.9043687,-66.928749,4242061,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.80159959,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,10,9,3,0,0,N,A
PRICO,9162,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.120833333,17.9043687,-66.928749,4242061,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.80159959,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,19,12,4,0,0,N,A
PRICO,9162,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.120833333,17.9043687,-66.928749,4242061,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.80159959,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,12,12,4,30,10,N,P
PRICO,9164,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.110416667,17.9067821,-66.943347,4276440,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,13.10639958,13.10639958,10,SID SIDE,Siderastrea siderea,1,0,6,5,3,0,0,N,A
PRICO,9164,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.110416667,17.9067821,-66.943347,4276440,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,13.10639958,13.10639958,10,SID SIDE,Siderastrea siderea,1,0,9,8,3,0,0,N,A
PRICO,9164,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.110416667,17.9067821,-66.943347,4276440,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,13.10639958,13.10639958,10,SID SIDE,Siderastrea siderea,1,0,14,13,3,5,0,N,A
PRICO,9164,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.110416667,17.9067821,-66.943347,4276440,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,13.10639958,13.10639958,10,SID SIDE,Siderastrea siderea,1,0,5,4,2,10,0,N,A
PRICO,9164,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.110416667,17.9067821,-66.943347,4276440,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,13.10639958,13.10639958,10,SID SIDE,Siderastrea siderea,1,0,6,4,2,20,0,N,A
PRICO,9164,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.110416667,17.9067821,-66.943347,4276440,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,13.10639958,13.10639958,10,SID SIDE,Siderastrea siderea,1,0,8,4,3,20,0,N,A
PRICO,9165,1,2014,5,27,PVMT,PVMT_DEEP,NA,0.172916667,17.9064909,-66.915985,4276498,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.19199961,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,6,5,2,0,0,N,A
PRICO,9165,1,2014,5,27,PVMT,PVMT_DEEP,NA,0.172916667,17.9064909,-66.915985,4276498,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.19199961,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,11,6,2,0,0,N,A
PRICO,9165,1,2014,5,27,PVMT,PVMT_DEEP,NA,0.172916667,17.9064909,-66.915985,4276498,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.19199961,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,14,9,3,0,0,N,A
PRICO,9165,1,2014,5,27,PVMT,PVMT_DEEP,NA,0.172916667,17.9064909,-66.915985,4276498,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.19199961,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,16,13,6,0,0,N,A
PRICO,9165,1,2014,5,27,PVMT,PVMT_DEEP,NA,0.172916667,17.9064909,-66.915985,4276498,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.19199961,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,19,15,4,0,0,N,A
PRICO,9165,1,2014,5,27,PVMT,PVMT_DEEP,NA,0.172916667,17.9064909,-66.915985,4276498,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.19199961,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,30,18,13,20,0,N,A
PRICO,9165,1,2014,5,27,PVMT,PVMT_DEEP,NA,0.172916667,17.9064909,-66.915985,4276498,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.19199961,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,12,11,4,50,0,N,A
PRICO,9165,1,2014,5,27,PVMT,PVMT_DEEP,NA,0.172916667,17.9064909,-66.915985,4276498,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.19199961,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,17,12,4,80,0,N,P
PRICO,9165,1,2014,5,27,PVMT,PVMT_DEEP,NA,0.172916667,17.9064909,-66.915985,4276498,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.19199961,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,22,17,4,90,0,N,A
PRICO,9167,1,2014,6,19,PVMT,PVMT_DEEP,NA,0.489583333,17.9180079,-67.31176,4392653,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,13.71599956,14.63039953,10,SID SIDE,Siderastrea siderea,1,0,5,3,1,0,0,N,A
PRICO,9167,1,2014,6,19,PVMT,PVMT_DEEP,NA,0.489583333,17.9180079,-67.31176,4392653,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,13.71599956,14.63039953,10,SID SIDE,Siderastrea siderea,1,0,7,6,5,30,0,N,A
PRICO,9167,1,2014,6,19,PVMT,PVMT_DEEP,NA,0.489583333,17.9180079,-67.31176,4392653,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,13.71599956,14.63039953,10,SID SIDE,Siderastrea siderea,1,0,19,13,11,80,0,N,A
PRICO,9169,1,2014,6,19,PVMT,PVMT_DEEP,NA,0.1,17.9189814,-67.268334,4413391,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,16.15439948,16.15439948,10,SID SIDE,Siderastrea siderea,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,9170,1,2014,6,20,PVMT,PVMT_DEEP,NA,0.416666667,17.9216995,-67.320692,4447690,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.67839943,18.8975994,10,SID SIDE,Siderastrea siderea,1,0,5,4,3,0,0,N,A
PRICO,9170,1,2014,6,20,PVMT,PVMT_DEEP,NA,0.416666667,17.9216995,-67.320692,4447690,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.67839943,18.8975994,10,SID SIDE,Siderastrea siderea,1,0,21,10,10,0,0,N,A
PRICO,9170,1,2014,6,20,PVMT,PVMT_DEEP,NA,0.416666667,17.9216995,-67.320692,4447690,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.67839943,18.8975994,10,SID SIDE,Siderastrea siderea,1,0,6,5,2,10,0,N,P
PRICO,9170,1,2014,6,20,PVMT,PVMT_DEEP,NA,0.416666667,17.9216995,-67.320692,4447690,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.67839943,18.8975994,10,SID SIDE,Siderastrea siderea,1,0,7,7,3,10,0,N,A
PRICO,9170,1,2014,6,20,PVMT,PVMT_DEEP,NA,0.416666667,17.9216995,-67.320692,4447690,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,17.67839943,18.8975994,10,SID SIDE,Siderastrea siderea,1,0,46,37,16,40,5,N,A
PRICO,9173,1,2014,6,19,PVMT,PVMT_DEEP,NA,0.1,17.9234574,-67.315012,4475230,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,18.8975994,19.20239939,10,SID SIDE,Siderastrea siderea,1,0,7,7,3,60,5,N,A
PRICO,9174,1,2014,5,27,PVMT,PVMT_DEEP,NA,0.213636364,17.9197596,-66.931873,4476042,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.4967996,13.10639958,10,SID SIDE,Siderastrea siderea,1,0,5,3,1,0,0,N,A
PRICO,9174,1,2014,5,27,PVMT,PVMT_DEEP,NA,0.213636364,17.9197596,-66.931873,4476042,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.4967996,13.10639958,10,SID SIDE,Siderastrea siderea,1,0,6,3,2,0,0,N,A
PRICO,9176,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.120833333,17.922212,-66.90778,4517385,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.4967996,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,13,11,7,10,0,N,P
PRICO,9176,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.120833333,17.922212,-66.90778,4517385,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.4967996,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,9,5,4,50,0,N,P
PRICO,9176,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.120833333,17.922212,-66.90778,4517385,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.4967996,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,11,7,8,50,0,N,A
PRICO,9176,1,2014,5,30,PVMT,PVMT_DEEP,NA,0.120833333,17.922212,-66.90778,4517385,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,12.4967996,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,9,6,4,70,0,N,A
PRICO,9177,1,2014,6,20,PVMT,PVMT_DEEP,NA,0.264583333,17.927014,-67.308371,4530300,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,18.8975994,19.50719938,10,SID SIDE,Siderastrea siderea,1,0,6,5,2,10,0,N,A
PRICO,9178,1,2014,5,28,AGRF,AGRF_SHLW,NA,0.55,17.9303963,-67.088418,4613350,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,4.571999854,6.705599785,10,SID SIDE,Siderastrea siderea,1,0,6,4,2,0,0,N,A
PRICO,9178,1,2014,5,28,AGRF,AGRF_SHLW,NA,0.55,17.9303963,-67.088418,4613350,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,4.571999854,6.705599785,10,SID SIDE,Siderastrea siderea,1,0,6,4,1,0,0,N,A
PRICO,9178,1,2014,5,28,AGRF,AGRF_SHLW,NA,0.55,17.9303963,-67.088418,4613350,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,4.571999854,6.705599785,10,SID SIDE,Siderastrea siderea,1,0,7,3,2,0,0,N,A
PRICO,9178,1,2014,5,28,AGRF,AGRF_SHLW,NA,0.55,17.9303963,-67.088418,4613350,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,4.571999854,6.705599785,10,SID SIDE,Siderastrea siderea,1,0,7,5,1,0,0,N,A
PRICO,9178,1,2014,5,28,AGRF,AGRF_SHLW,NA,0.55,17.9303963,-67.088418,4613350,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,4.571999854,6.705599785,10,SID SIDE,Siderastrea siderea,1,0,9,7,4,0,0,N,A
PRICO,9178,1,2014,5,28,AGRF,AGRF_SHLW,NA,0.55,17.9303963,-67.088418,4613350,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,4.571999854,6.705599785,10,SID SIDE,Siderastrea siderea,1,0,10,4,1,0,0,N,A
PRICO,9178,1,2014,5,28,AGRF,AGRF_SHLW,NA,0.55,17.9303963,-67.088418,4613350,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,4.571999854,6.705599785,10,SID SIDE,Siderastrea siderea,1,0,14,10,4,0,0,P,A
PRICO,9184,1,2014,5,30,SCR,SCR_DEEP,NA,0.1,17.9407136,-66.906147,4799550,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,13.41119957,14.02079955,10,SID SIDE,Siderastrea siderea,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,9187,1,2014,6,13,PVMT,PVMT_DEEP,NA,0.452083333,17.9455788,-66.697518,4910104,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,11.27759964,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,8,6,2,0,0,N,A
PRICO,9187,1,2014,6,13,PVMT,PVMT_DEEP,NA,0.452083333,17.9455788,-66.697518,4910104,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,11.27759964,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,12,11,3,0,0,N,A
PRICO,9187,1,2014,6,13,PVMT,PVMT_DEEP,NA,0.452083333,17.9455788,-66.697518,4910104,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,11.27759964,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,22,18,8,0,0,N,A
PRICO,9187,1,2014,6,13,PVMT,PVMT_DEEP,NA,0.452083333,17.9455788,-66.697518,4910104,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,11.27759964,12.80159959,10,SID SIDE,Siderastrea siderea,1,0,6,6,1,15,0,N,A
PRICO,9188,1,2014,5,27,AGRF,AGRF_SHLW,NA,0.891666667,17.9483608,-66.903225,4916550,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,2.438399922,6.095999805,10,SID SIDE,Siderastrea siderea,1,0,26,21,19,60,0,N,A
PRICO,9190,1,2014,5,29,BDRK,BDRK_SHLW,NA,0.110416667,17.9495738,-66.974944,4923280,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,0.60959998,1.219199961,10,SID SIDE,Siderastrea siderea,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,9191,1,2014,6,19,PTRF,PTRF_SHLW,NA,0.120833333,17.9525075,-67.228832,4929624,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,6.400799795,7.315199766,10,SID SIDE,Siderastrea siderea,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,9195,1,2014,6,16,PTRF,PTRF_DEEP,NA,0.266666667,18.1012579,-67.421308,NA,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,15.23999951,15.84959949,10,SID SIDE,Siderastrea siderea,1,0,6,6,2,0,0,N,A
PRICO,9195,1,2014,6,16,PTRF,PTRF_DEEP,NA,0.266666667,18.1012579,-67.421308,NA,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,15.23999951,15.84959949,10,SID SIDE,Siderastrea siderea,1,0,6,5,2,0,0,N,P
PRICO,9195,1,2014,6,16,PTRF,PTRF_DEEP,NA,0.266666667,18.1012579,-67.421308,NA,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,15.23999951,15.84959949,10,SID SIDE,Siderastrea siderea,1,0,8,5,2,0,0,N,A
PRICO,9196,1,2014,5,19,PVMT,PVMT_SHLW,NA,0.120833333,17.9613291,-66.809629,5130090,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,5.181599834,5.791199815,10,SID SIDE,Siderastrea siderea,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,9198,1,2014,5,20,AGRF,AGRF_SHLW,NA,0.327083333,17.9681302,-66.772262,5240281,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,2.743199912,3.657599883,10,SID SIDE,Siderastrea siderea,1,0,10,5,5,20,0,N,A
PRICO,9198,1,2014,5,20,AGRF,AGRF_SHLW,NA,0.327083333,17.9681302,-66.772262,5240281,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,2.743199912,3.657599883,10,SID SIDE,Siderastrea siderea,1,0,10,5,5,70,0,N,A
PRICO,9199,1,2014,6,16,PTRF,PTRF_DEEP,NA,0.394,18.0848295,-67.417937,NA,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,DEEP,10.97279965,11.88719962,10,SID SIDE,Siderastrea siderea,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,9,5,5,0,0,N,A
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,11,9,5,0,0,N,A
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,15,4,2,0,0,N,A
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,6,4,2,2,0,N,A
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,6,5,3,10,0,N,A
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,10,7,5,10,0,N,P
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,10,8,7,10,0,N,A
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,13,8,4,20,0,N,A
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,24,15,11,20,0,N,P
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,25,22,16,20,5,N,P
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,28,20,14,30,0,N,A
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,9,7,2,50,0,N,A
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,14,8,7,50,0,N,P
PRICO,9200,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.30625,17.9868477,-67.331408,5438674,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.534399727,10.36319967,10,SID SIDE,Siderastrea siderea,1,0,21,14,3,50,0,N,A
PRICO,9201,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.6125,17.9936654,-67.234087,5555874,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,3.047999902,8.534399727,10,SID SIDE,Siderastrea siderea,1,0,7,5,3,0,0,N,A
PRICO,9201,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.6125,17.9936654,-67.234087,5555874,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,3.047999902,8.534399727,10,SID SIDE,Siderastrea siderea,1,0,9,6,5,0,0,N,A
PRICO,9201,1,2014,6,20,PTRF,PTRF_SHLW,NA,0.6125,17.9936654,-67.234087,5555874,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,3.047999902,8.534399727,10,SID SIDE,Siderastrea siderea,1,0,6,5,3,20,0,N,A
PRICO,9203,1,2014,6,18,AGRF,AGRF_SHLW,NA,0.789583333,18.0539165,-67.203261,6478126,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,4.571999854,7.010399776,10,SID SIDE,Siderastrea siderea,0,0,NA,NA,NA,NA,NA,NA,NA
PRICO,9204,1,2014,6,16,AGRF,AGRF_SHLW,NA,0.245833333,18.0703261,-67.268746,6718857,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,3.657599883,4.571999854,10,SID SIDE,Siderastrea siderea,1,0,6,4,2,0,0,N,A
PRICO,9204,1,2014,6,16,AGRF,AGRF_SHLW,NA,0.245833333,18.0703261,-67.268746,6718857,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,3.657599883,4.571999854,10,SID SIDE,Siderastrea siderea,1,0,12,10,4,0,0,N,A
PRICO,9204,1,2014,6,16,AGRF,AGRF_SHLW,NA,0.245833333,18.0703261,-67.268746,6718857,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,3.657599883,4.571999854,10,SID SIDE,Siderastrea siderea,1,0,9,7,5,30,10,N,A
PRICO,9204,1,2014,6,16,AGRF,AGRF_SHLW,NA,0.245833333,18.0703261,-67.268746,6718857,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,3.657599883,4.571999854,10,SID SIDE,Siderastrea siderea,1,0,32,24,15,30,0,N,A
PRICO,9204,1,2014,6,16,AGRF,AGRF_SHLW,NA,0.245833333,18.0703261,-67.268746,6718857,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,3.657599883,4.571999854,10,SID SIDE,Siderastrea siderea,1,0,17,10,8,60,10,N,A
PRICO,9207,1,2014,6,16,PVMT,PVMT_SHLW,NA,0.1,18.1190266,-67.258819,7462133,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,3.352799893,3.657599883,10,SID SIDE,Siderastrea siderea,1,0,5,4,2,40,0,N,A
PRICO,9210,1,2014,6,17,SCR,SCR_SHLW,NA,0.183333333,18.1493044,-67.259936,7923224,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,7.010399776,7.315199766,10,SID SIDE,Siderastrea siderea,1,0,9,6,6,85,0,N,A
PRICO,9212,1,2014,6,17,PVMT,PVMT_SHLW,NA,0.314583333,18.1664782,-67.260712,8184738,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.229599737,9.143999707,10,SID SIDE,Siderastrea siderea,1,0,12,6,1,0,0,N,A
PRICO,9212,1,2014,6,17,PVMT,PVMT_SHLW,NA,0.314583333,18.1664782,-67.260712,8184738,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.229599737,9.143999707,10,SID SIDE,Siderastrea siderea,1,0,20,16,10,2,0,N,A
PRICO,9212,1,2014,6,17,PVMT,PVMT_SHLW,NA,0.314583333,18.1664782,-67.260712,8184738,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,8.229599737,9.143999707,10,SID SIDE,Siderastrea siderea,1,0,21,18,8,6,0,N,A
PRICO,9213,1,2014,6,17,PVMT,PVMT_SHLW,NA,0.241666667,18.1833539,-67.228879,8446321,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,7.010399776,7.619999756,10,SID SIDE,Siderastrea siderea,1,0,4,3,1,0,0,N,A
PRICO,9213,1,2014,6,17,PVMT,PVMT_SHLW,NA,0.241666667,18.1833539,-67.228879,8446321,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,7.010399776,7.619999756,10,SID SIDE,Siderastrea siderea,1,0,7,7,1,0,0,N,A
PRICO,9213,1,2014,6,17,PVMT,PVMT_SHLW,NA,0.241666667,18.1833539,-67.228879,8446321,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,7.010399776,7.619999756,10,SID SIDE,Siderastrea siderea,1,0,8,6,1,0,0,N,A
PRICO,9213,1,2014,6,17,PVMT,PVMT_SHLW,NA,0.241666667,18.1833539,-67.228879,8446321,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,7.010399776,7.619999756,10,SID SIDE,Siderastrea siderea,1,0,11,6,3,0,0,N,A
PRICO,9213,1,2014,6,17,PVMT,PVMT_SHLW,NA,0.241666667,18.1833539,-67.228879,8446321,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,7.010399776,7.619999756,10,SID SIDE,Siderastrea siderea,1,0,12,10,1,0,0,N,A
PRICO,9213,1,2014,6,17,PVMT,PVMT_SHLW,NA,0.241666667,18.1833539,-67.228879,8446321,SWPRICO,NA,NA,NA,NA,NA,OPEN,NA,SHLW,7.010399776,7.619999756,10,SID SIDE,Siderastrea siderea,1,0,22,17,15,0,0,N,A
